-18.428743,-32.304640,549.411411
-30.695177,-20.348963,555.603588
-41.532501,-5.175078,561.557002
-49.642222,15.107011,566.028593
-53.123422,40.681746,568.062221
-50.714010,66.873462,567.245563
-43.325963,88.253416,563.816582
-32.888069,104.247721,558.593030
-20.829819,116.668037,552.743599
-7.979709,127.204219,547.462416
5.143141,137.102213,543.641415
18.114224,147.425465,541.643536
30.442502,159.365818,541.251655
41.370445,174.535618,541.807940
49.579200,-165.132905,542.490459
53.122169,-139.404492,542.628487
50.692618,-113.024115,541.951009
43.222456,-91.538904,540.690053
32.689277,-75.511029,539.507070
20.551937,-63.083653,539.263597
7.652603,-52.544653,540.706656
-5.483139,-42.640152,544.172279
-18.605085,-27.152799,549.493349
-30.857708,-15.164565,555.690890
-41.667669,0.067593,561.631944
-49.726934,20.430430,566.075200
-53.130868,46.057376,568.070603
-50.641124,72.210454,567.214527
-43.197709,93.509085,563.753884
-32.729219,109.440201,558.513178
-20.655334,121.823970,552.663808
-7.798301,132.343534,547.397831
5.325320,142.240213,543.601041
18.291185,152.577100,541.628216
30.606121,164.550025,541.254750
41.507003,179.778467,541.818421
49.665162,-159.808116,542.497278
53.129939,-134.026119,542.624710
50.618896,-107.684976,541.936379
43.092874,-86.282400,540.671190
32.529173,-70.318347,539.495242
20.376542,-57.927681,539.270722
7.470759,-47.405282,540.740803
-5.665227,-37.502021,544.234195
-18.781297,-22.000648,549.575473
-31.019969,-9.979550,555.778144
-41.802320,5.311273,561.706592
-49.810741,25.754966,566.121327
-53.137132,51.433126,568.078423
-50.567267,77.546401,567.182980
-43.068884,98.763689,563.690836
-32.570070,114.632005,558.433208
-20.480703,126.979551,552.584135
-7.616844,137.482732,547.333537
5.507470,147.378297,543.561028
18.468025,157.729044,541.613212
30.769477,169.734852,541.258028
41.643045,-174.977665,541.828922
49.750212,-154.482188,542.503984
53.136510,-128.647621,542.620768
50.544193,-102.346900,541.921631
42.962719,-81.026976,540.652340
32.368773,-65.126346,539.483599
20.201008,-52.772062,539.278181
7.288871,-42.266028,540.775350
-5.847278,-32.363806,544.296462
-18.957380,-16.848186,549.657782
-31.181959,-4.793912,555.865346
-41.936448,10.555967,561.780943
-49.893637,31.080613,566.166971
-53.142213,56.808974,568.085682
-50.492447,82.881296,567.150922
-42.939492,104.017232,563.627443
-32.410623,119.823136,558.353123
-20.305926,132.134784,552.504583
-7.435338,142.621815,547.269538
5.689589,152.516465,543.521377
18.644741,162.881299,541.598522
30.932567,174.920303,541.261487
41.778567,-169.732772,541.839440
49.834343,-149.155125,542.510576
53.141881,-123.269016,542.616660
50.468512,-97.009896,541.906765
42.831995,-75.772627,540.633507
32.208080,-59.935022,539.472144
20.025334,-47.616791,539.285975
7.106942,-37.126887,540.810297
-6.029291,-27.225504,544.359077
-19.133331,-11.695406,549.740272
-31.343674,0.392353,555.952492
-42.070049,15.801682,561.854994
-49.975615,36.407367,566.212129
-53.146110,62.184899,568.092380
-50.416666,88.215131,567.118355
-42.809538,109.269718,563.563706
-32.250882,125.013600,558.272928
-20.131007,137.289673,552.425155
-7.253784,147.760787,547.205835
5.871676,157.654723,543.482088
18.821333,168.033870,541.584146
31.095387,-179.893617,541.265126
41.913564,-164.486848,541.849973
49.917550,-143.826933,542.517051
53.146050,-117.890328,542.612385
50.391861,-91.673971,541.891784
42.700708,-70.519349,540.614692
32.047096,-54.744369,539.460879
