15.310572,-55.753572,539.623722
2.260032,-45.609162,541.888566
-10.849148,-35.656562,546.148035
-23.584302,-24.817080,551.905233
-35.378378,-11.762284,558.154040
-45.293450,5.299379,563.639411
-51.743504,27.970776,567.197897
-52.844507,54.614254,568.073169
-48.169966,79.227970,566.117197
-39.308809,98.235637,561.824652
-28.072965,112.525990,556.192549
-15.612810,123.997061,550.441979
-2.597054,134.137677,545.679084
10.514997,144.081449,542.597096
23.291081,154.906712,541.315555
35.160218,167.947937,541.409732
45.173039,-174.979659,542.116172
51.713796,-152.218749,542.638439
52.845404,-125.389430,542.446830
48.119283,-100.614391,541.474347
39.165523,-81.537161,540.148202
27.838665,-67.228348,539.246657
15.131673,-50.606486,539.641336
2.077396,-40.472039,541.934521
-11.029660,-30.514732,546.219572
-23.756162,-19.654511,551.991424
-35.531777,-6.557407,558.238414
-45.411274,10.573862,563.704375
-51.799107,33.324123,567.229527
-52.817166,59.984782,568.064959
-48.070784,84.531820,566.071746
-39.165578,103.461899,561.752881
-27.906340,117.700586,556.110641
-15.434637,129.144113,550.366871
-2.414641,139.274717,545.623799
10.695819,149.223114,542.567384
23.463765,160.069062,541.308949
35.314860,173.152708,541.417307
45.292273,-169.704626,542.126342
51.770365,-146.863352,542.641410
52.817867,-120.016145,542.438222
48.018971,-95.308985,541.456849
39.020947,-76.310408,540.130735
27.670907,-62.053653,539.241302
14.952679,-45.459648,539.659324
1.894750,-35.334949,541.980869
-11.210099,-25.372732,546.291404
-23.927844,-14.491519,552.077710
-35.684821,-1.351754,558.322635
-45.528434,15.849480,563.768958
-51.853648,38.678329,567.260628
-52.788673,65.354836,568.056192
-47.970801,89.834504,566.025838
-39.021906,108.687250,561.680851
-27.739489,122.874652,556.028715
-15.256362,134.290918,550.291963
-2.232211,144.411723,545.568850
10.876578,154.364948,542.538029
23.636278,165.231834,541.302611
35.469151,178.358258,541.424999
45.410842,-164.428442,542.136471
51.825860,-141.507075,542.644234
52.789161,-114.643341,542.429456
47.917851,-90.004764,541.439278
38.875930,-71.084576,540.113351
27.502926,-56.879490,539.236200
14.773589,-40.313053,539.677686
1.712095,-30.197890,542.027612
-11.390467,-20.230559,546.363529
-24.099347,-9.328101,552.164089
-35.837508,3.854678,558.406701
-45.644925,21.126236,563.833156
-51.907122,44.033380,567.291199
-52.759030,70.724398,568.046870
-47.870024,95.136022,565.979475
-38.877796,113.911693,561.608565
-27.572414,128.048192,555.946776
-15.077985,139.437479,550.217258
-2.049766,149.548697,545.514236
11.057272,159.506955,542.509029
23.808618,170.395033,541.296541
35.623090,-176.435406,541.432804
45.528740,-159.151105,542.146555
51.880275,-136.149930,542.646910
52.759287,-109.271036,542.420532
47.815929,-84.701730,541.421637
38.730476,-65.859660,540.096053
27.334727,-51.705855,539.231353
14.594407,-35.166699,539.696424
1.529433,-25.060858,542.074748
-11.570760,-15.088210,546.435945
-24.270668,-4.164251,552.250557
-35.989834,9.061898,558.490607
-45.760740,26.404132,563.896968
-51.959524,49.389264,567.321238
-52.728240,76.093451,568.036992
-47.768457,100.436374,565.932660
-38.733253,119.135236,561.536027
-27.405116,133.221212,555.864825
-14.899509,144.583799,550.142757
-1.867305,154.685643,545.459960
11.237899,164.649136,542.480383
23.980783,175.558664,541.290736
35.776672,-171.228281,541.440721
45.645962,-153.872611,542.156593
51.933605,-130.791931,542.649439
52.728250,-103.899248,542.411451
47.713211,-79.399882,541.403927
38.584590,-60.635655,540.078842
27.166310,-46.532744,539.226764
14.415132,-30.020582,539.715539
1.346765,-19.923852,542.122276
-11.750979,-9.945682,546.508650
-24.441806,1.000035,552.337111
-36.141795,14.269909,558.574351
-45.875875,31.683172,563.960390
-52.010851,54.745967,567.350745
-52.696306,81.461976,568.026559
-47.666107,105.735557,565.885394
-38.588279,124.357883,561.463239
-27.237599,138.393715,555.782867
-14.720933,149.729881,550.068465
-1.684830,159.822562,545.406022
11.418459,169.791495,542.452092
24.152771,-179.277271,541.285196
35.929894,-166.020359,541.448748
45.762503,-148.592957,542.166584
51.985847,-125.433091,542.651819
52.696052,-98.527998,542.402212
47.609702,-74.099220,541.386150
38.438276,-55.412553,540.061722
26.997677,-41.360150,539.222434
14.235766,-24.874700,539.735032
1.164091,-14.786868,542.170197
-11.931121,-4.802972,546.581641
-24.612759,6.164759,552.423748
-36.293389,19.478717,558.657929
-45.990325,36.963358,564.023421
-52.061096,60.103475,567.379718
-52.663230,86.829954,568.015573
-47.562980,111.033574,565.837681
-38.442880,129.579641,561.390205
-27.069864,143.565707,555.700905
-14.542261,154.875729,549.994382
-1.502343,164.959458,545.352424
11.598949,174.934035,542.424155
24.324581,-174.112765,541.279917
36.082753,-160.811635,541.456882
45.878356,-143.312142,542.176525
52.036996,-120.073424,542.654049
52.662695,-93.157301,542.392818
47.505408,-68.799745,541.368308
38.291536,-50.190350,540.044694
26.828832,-36.188071,539.218365
14.056311,-19.729048,539.754903
0.981412,-9.649903,542.218509
-12.111186,0.339924,546.654917
-24.783525,11.329928,552.510464
-36.444612,24.688329,558.741337
-46.104083,42.244692,564.086056
-52.110257,65.461774,567.408155
-52.629017,92.197370,568.004033
-47.459081,116.330423,565.789521
-38.297059,134.800514,561.316928
-26.901914,148.737191,555.618941
-14.363492,160.021346,549.920513
-1.319844,170.096334,545.299165
11.779370,-179.923240,542.396571
24.496211,-168.947816,541.274898
36.235246,-155.602103,541.465120
45.993516,-138.030161,542.186415
52.087047,-114.712945,542.656128
52.628183,-87.787177,542.383268
47.400337,-63.501457,541.350402
38.144375,-44.969040,540.027761
26.659777,-31.016501,539.214560
13.876768,-14.583624,539.775154
0.798731,-4.512956,542.267212
-12.291171,5.483009,546.728475
-24.954102,16.495545,552.597256
-36.595460,29.898749,558.824572
-46.217144,47.527177,564.148294
-52.158329,70.820851,567.436057
-52.593668,97.564205,567.991940
-47.354416,121.626105,565.740918
-38.150820,140.020509,561.243412
-26.733750,153.908173,555.536980
-14.184629,165.166735,549.846858
-1.137335,175.233191,545.246249
11.959719,-174.780328,542.369339
24.667658,-163.782419,541.270138
36.387368,-150.391758,541.473461
46.107979,-132.747013,542.196250
52.135996,-109.351668,542.658056
52.592520,-82.417644,542.373564
47.294492,-58.204354,541.332435
37.996798,-39.748617,540.010926
26.490512,-25.845435,539.211020
13.697138,-9.438424,539.795786
0.616047,0.623978,542.316304
-12.471077,10.626284,546.802312
-25.124488,21.661613,552.684120
-36.745931,35.109983,558.907631
-46.329503,52.810814,564.210133
-52.205308,76.180690,567.463421
-52.557188,102.930441,567.979295
-47.248990,126.920621,565.691873
-38.004166,145.239631,561.169659
-26.565374,159.078657,555.455025
-14.005672,170.311900,549.773421
-0.954816,-179.629966,545.193674
12.139995,-169.637226,542.342459
24.838921,-158.616570,541.265634
36.539117,-145.180593,541.481902
46.221737,-127.462696,542.206031
52.183838,-103.989607,542.659833
52.555708,-77.048718,542.363705
47.187881,-52.908437,541.314408
37.848807,-34.529075,539.994190
26.321041,-20.674869,539.207748
13.517423,-4.293445,539.816800
0.433363,5.760901,542.365786
-12.650902,15.769755,546.876427
-25.294681,26.828139,552.771055
-36.896020,40.322037,558.990509
-46.441155,58.095607,564.271568
-52.251190,81.541277,567.490246
-52.519579,108.296063,567.966099
-47.142810,132.213970,565.642390
-37.857101,150.457885,561.095674
-26.396790,164.248648,555.373079
-13.826624,175.456843,549.700203
-0.772289,-174.493136,545.141442
12.320197,-164.493930,542.315930
25.009998,-153.450264,541.261385
36.690489,-139.968604,541.490441
46.334785,-122.177207,542.215754
52.230569,-98.626778,542.661456
52.517751,-71.680418,542.353693
47.080508,-47.613705,541.296324
37.700407,-29.310409,539.977557
26.151366,-15.504800,539.204746
13.337623,0.851316,539.838196
0.250679,10.897815,542.415657
-12.830643,20.913423,546.950817
-25.464680,31.995125,552.858055
-37.045725,45.534917,559.073205
-46.552092,63.381555,564.332598
-52.295970,86.902596,567.516533
-52.480845,113.661054,567.952352
-47.035882,137.506155,565.592470
-37.709629,155.675278,561.021458
-26.227998,169.418149,555.291145
-13.647485,-179.398432,549.627209
-0.589754,-169.356315,545.089555
12.500325,-159.350438,542.289752
25.180887,-148.283497,541.257388
36.841480,-134.755784,541.499075
46.447118,-116.890543,542.225419
52.276185,-93.263196,542.662926
52.478653,-66.312761,542.343528
46.972381,-42.320157,541.278184
37.551601,-24.092613,539.961029
25.981488,-10.335221,539.202016
13.157741,5.995863,539.859975
0.067995,16.034723,542.465915
-13.010302,26.057292,547.025479
-25.634482,37.162576,552.945118
-37.195041,50.748628,559.155713
-46.662312,68.668663,564.393221
-52.339644,92.264634,567.542278
-52.440990,119.025396,567.938056
-46.928210,142.797174,565.542115
-37.561754,160.891815,560.947016
-26.059001,174.587165,555.209227
-13.468256,-174.253922,549.554439
-0.407213,-164.219502,545.038013
12.680375,-154.206746,542.263923
25.351585,-143.116264,541.253642
36.992088,-129.542128,541.507803
46.558730,-111.602704,542.235022
52.320682,-87.898876,542.664243
52.438417,-60.945762,542.333211
46.863504,-37.027792,541.259990
37.402393,-18.875680,539.944607
25.811411,-5.166128,539.199560
12.977778,11.140198,539.882138
-0.114685,21.171628,542.516560
-13.189874,31.201364,547.100412
-25.804086,42.330497,553.032240
-37.343966,55.963175,559.238032
-46.771806,73.956930,564.453433
-52.382210,97.627373,567.567482
-52.400017,124.389074,567.923210
-46.819800,148.087031,565.491329
-37.413478,166.107502,560.872351
-25.889801,179.755702,555.127327
-13.288939,-169.109624,549.481896
-0.224668,-159.082692,544.986816
12.860348,-149.062851,542.238444
25.522091,-137.948562,541.250145
37.142307,-124.327630,541.516621
46.669615,-106.313688,542.244563
52.364056,-82.533834,542.665404
52.397046,-55.579440,542.322743
46.753884,-31.736609,541.241743
37.252786,-13.659606,539.928296
25.641135,0.002482,539.197380
12.797734,16.284324,539.904687
-0.297363,26.308533,542.567591
-13.369361,36.345644,547.175613
-25.973488,47.498892,553.119419
-37.492496,61.178565,559.320156
-46.880570,79.246359,564.513232
-52.423663,102.990799,567.592144
-52.357930,129.752071,567.907817
-46.710658,153.375725,565.440113
-37.264807,171.322344,560.797466
-25.720399,-175.076238,555.045450
-13.109535,-163.965535,549.409583
-0.042118,-153.945884,544.935966
13.040242,-143.918749,542.213312
25.692403,-132.780385,541.246895
37.292136,-119.112283,541.525528
46.779767,-101.023491,542.254039
52.406303,-77.168086,542.666410
52.354545,-50.213810,542.312124
46.643526,-26.446606,541.223447
37.102785,-8.444384,539.912096
25.470663,5.170615,539.195478
12.617612,21.428246,539.927622
-0.480036,31.445440,542.619008
-13.548760,41.490135,547.251079
-26.142688,52.667765,553.206650
-37.640626,66.394803,559.402084
-46.988599,84.536950,564.572616
-52.463999,108.354895,567.616262
-52.314732,135.114373,567.891875
-46.600790,158.663259,565.388469
-37.115742,176.536347,560.722364
-25.550798,-169.908648,554.963598
-12.930046,-158.821651,549.337501
0.140435,-148.809074,544.885464
13.220056,-138.774439,542.188529
25.862519,-127.611730,541.243889
37.441569,-113.896084,541.534521
46.889181,-95.732115,542.263449
52.447418,-71.801648,542.667260
52.310918,-44.848889,542.301355
46.532436,-21.157782,541.205103
36.952393,-3.230009,539.896011
25.299996,10.338275,539.193856
12.437412,26.571965,539.950943
-0.662704,36.582353,542.670809
-13.728070,46.634838,547.326809
-26.311684,57.837120,553.293930
-37.788354,71.611894,559.483811
-47.095886,89.828705,564.631581
-52.503214,113.719645,567.639835
-52.270427,140.475962,567.875388
-46.490202,163.949634,565.336401
-36.966289,-178.250484,560.647049
-25.381001,-164.741526,554.881775
-12.750472,-153.677970,549.265654
0.322990,-143.672261,544.835311
13.399788,-133.629916,542.164091
26.032436,-122.442592,541.241127
37.590604,-108.679024,541.543598
46.997851,-90.439555,542.272791
52.487399,-66.434537,542.667953
52.266167,-39.484693,542.290438
46.420620,-15.870136,541.186712
36.801614,1.983526,539.880042
25.129138,15.505466,539.192517
12.257135,31.715486,539.974651
-0.845365,41.719273,542.722994
-13.907289,51.779758,547.402799
-26.480472,63.006963,553.381257
-37.935676,76.829845,559.565335
-47.202426,95.121625,564.690126
-52.541306,119.085033,567.662863
-52.225020,145.836824,567.858354
-46.378898,169.234851,565.283911
-36.816450,-173.038142,560.571523
-25.211008,-159.574867,554.799984
-12.570816,-148.534487,549.194044
0.505545,-138.535440,544.785506
13.579437,-128.485178,542.140000
26.202153,-117.272966,541.238606
37.739237,-103.461100,541.552757
47.105771,-85.145813,542.282063
52.526242,-61.066769,542.668489
52.220299,-34.121237,542.279372
46.308083,-10.583664,541.168277
36.650451,7.196225,539.864193
24.958090,20.672192,539.191461
12.076784,36.858811,539.998748
-1.028018,46.856205,542.775561
-14.086417,56.924899,547.479048
-26.649052,68.177298,553.468626
-38.082589,82.048661,559.646651
-47.308213,100.415711,564.748249
-52.578271,124.451043,567.685345
-52.178514,151.196944,567.840776
