-31.443005,-20.664537,556.005042
-42.151965,-5.218443,561.899577
-50.025584,15.437133,566.239120
-53.147920,41.244396,568.095992
-50.369578,67.248179,567.098173
-42.729324,88.252731,563.524757
-32.152479,103.958654,558.224261
-20.023345,116.213000,552.377306
-7.142092,126.674437,547.167896
5.983652,136.568029,543.459260
18.929878,146.956090,541.576584
31.195387,159.049364,541.268451
41.996322,174.493130,541.857250
49.968258,-164.796321,542.521497
53.148018,-138.829191,542.609881
50.344244,-112.639704,541.882387
42.619694,-91.535895,540.602682
31.947952,-75.799226,539.453310
19.741333,-63.538529,539.298309
6.813038,-53.074179,540.866465
-6.323167,-43.173724,544.459755
-19.241486,-32.773052,549.789950
-31.604272,-15.477248,556.092092
-42.284705,0.028930,561.973140
-50.106069,20.765663,566.283495
-53.149905,46.620404,568.101788
-50.292261,72.580288,567.064792
-42.598473,93.503520,563.460476
-31.992268,109.148053,558.143897
-19.848198,121.367341,552.298086
-6.960464,131.813234,547.104675
6.165686,141.706435,543.420556
19.106265,152.109178,541.562709
31.357768,164.236472,541.272372
42.130460,179.740728,541.867800
50.049959,-159.466316,542.527778
53.150247,-133.450411,542.605334
50.266036,-107.305538,541.867217
42.487507,-86.284334,540.583897
31.786504,-70.609646,539.442353
19.565304,-58.384152,539.306985
6.631005,-47.935322,540.902458
-6.505075,-38.035182,544.523274
-19.417221,-27.619754,549.872728
-31.765257,-10.289317,556.179078
-42.416907,5.277335,562.046395
-50.185622,26.095285,566.327380
-53.150706,51.996435,568.107022
-50.213998,77.911320,567.030907
-42.467073,98.753264,563.395859
-31.831771,114.336798,558.063431
-19.672911,126.521346,552.218997
-6.778790,136.951928,547.041755
6.347685,146.844937,543.382213
19.282524,157.262592,541.549144
31.519873,169.424223,541.276465
42.264062,-175.010630,541.878359
50.130720,-154.135196,542.533940
53.151274,-128.071601,542.600622
50.186872,-101.972468,541.851935
42.354769,-81.033831,540.565136
31.624773,-65.420723,539.431593
19.389142,-53.230110,539.316002
6.448935,-42.796568,540.938851
-6.686941,-32.896543,544.587137
-19.592820,-22.466131,549.955679
-31.925958,-5.100739,556.265996
-42.548565,10.526779,562.119339
-50.264238,31.425993,566.370773
-53.150322,57.372469,568.111694
-50.134797,83.241267,566.996518
-42.335128,104.001969,563.330910
-31.670989,119.524896,557.982867
-19.497487,131.675021,552.140043
-6.597073,142.090520,546.979136
6.529648,151.983538,543.344233
19.458652,162.416334,541.535886
31.681700,174.612622,541.280730
42.397122,-169.760940,541.888926
50.210536,-148.802967,542.539982
53.151100,-122.692784,542.595743
50.106758,-96.640503,541.836541
42.221485,-75.784380,540.546402
31.462761,-60.232452,539.421032
19.212848,-48.076399,539.325362
6.266827,-37.657914,540.975646
-6.868765,-27.757804,544.651340
-19.768283,-17.312178,550.038802
-32.086372,0.088489,556.352842
-42.679675,15.777265,562.191968
-50.341911,36.757780,566.413672
-53.148754,62.748485,568.115805
-50.054663,88.570125,566.961628
-42.202643,109.249640,563.265630
-31.509925,124.712350,557.902208
-19.321927,136.828369,552.061225
-6.415314,147.229014,546.916822
6.711575,157.122240,543.306614
19.634649,167.570409,541.522936
31.843246,179.801675,541.285163
42.529634,-164.510195,541.899498
50.289400,-143.469636,542.545902
53.149723,-117.313980,542.590699
50.025700,-91.309648,541.821039
42.087659,-70.535977,540.527697
31.300471,-55.044827,539.410672
19.036424,-42.923015,539.335066
6.084685,-32.519358,541.012841
-7.050543,-22.618962,544.715883
-19.943606,-12.157891,550.122092
-32.246498,5.278374,556.439612
-42.810232,21.028798,562.264280
-50.418635,42.090640,566.456076
-53.146003,68.124464,568.119353
-49.973601,93.897886,566.926238
-42.069623,114.496281,563.200023
-31.348582,129.899167,557.821456
-19.146233,141.981393,551.982548
-6.233513,152.367413,546.854812
6.893463,162.261046,543.269358
19.810513,172.724820,541.510290
32.004508,-175.008613,541.289763
42.661595,-159.258392,541.910073
50.367308,-138.135208,542.551698
53.147145,-111.935209,542.585490
49.943702,-85.979909,541.805428
41.953298,-65.288616,540.509023
31.137906,-49.857845,539.400516
18.859872,-37.769956,539.345116
5.902508,-27.380897,541.050436
-7.232277,-17.480014,544.780764
-20.118790,-7.003268,550.205547
-32.406331,10.468921,556.526304
-42.940231,26.281384,562.336272
-50.494405,47.424566,566.497982
-53.142067,73.500383,568.122340
-49.891617,99.224545,566.890351
-41.936072,119.741897,563.134093
-31.186963,135.085352,557.740616
-18.970406,147.134097,551.904014
-6.051671,157.505718,546.793109
7.075313,167.399960,543.232463
19.986241,177.879571,541.497949
32.165483,-169.818237,541.294527
42.793000,-154.005526,541.920648
50.444252,-132.799692,542.557371
53.143365,-106.556495,542.580115
49.860772,-80.651292,541.789711
41.818404,-60.042292,540.490383
30.975068,-44.671498,539.390565
18.683193,-32.617217,539.355513
5.720298,-22.242528,541.088433
-7.413964,-12.340959,544.845982
-20.293831,-1.848305,550.289163
-32.565870,15.660134,556.612913
-43.069668,31.535026,562.407940
-50.569215,52.759551,566.539390
-53.136947,78.876224,568.124765
-49.808716,104.550097,566.853967
-41.801994,124.986493,563.067841
-31.025070,140.270909,557.659692
-18.794447,152.286485,551.825625
-5.869791,162.643934,546.731714
7.257122,172.538984,543.195930
20.161833,-176.965334,541.485909
32.326169,-164.627192,541.299453
42.923843,-148.751591,541.931223
50.520227,-127.463093,542.562917
53.138384,-101.177856,542.574575
49.776915,-75.323803,541.773889
41.682983,-54.796999,540.471778
30.811959,-39.485783,539.380822
18.506388,-27.464794,539.366258
5.538056,-17.104247,541.126829
-7.595602,-7.201791,544.911533
